2,2,5,4,2,4,3,4	31897154899529656187532447744	(12, 38, 0, 8)
3,3,3,4,5,1,4,5	95691464698588968562597343232	(12, 39, 0, 8)
1,3,3,5,0,1,4,6	51241933854185798599593984	(12, 41, 0, 3)
3,2,5,9,0,3,2,6	295399551524544145952737998557184	(12, 41, 0, 11)
3,4,2,6,4,3,5,3	886198654573632437858213995671552	(12, 42, 0, 11)
4,3,4,3,3,2,2,4	9684725498441115935323262976	(12, 44, 0, 4)
4,3,4,1,11,3,4,3	19149866726681623349678146232466567168	(12, 44, 0, 15)
5,1,5,6,3,4,1,2	592942377455578526652444672	(12, 45, 0, 2)
10,6,4,6,5,4,7,7	1572323592116315169788538336128129242914845266814995279872	(12, 45, 0, 38)
4,0,3,2,6,3,3,0	254118161766676511422476288	(12, 46, 0, 1)
5,4,4,1,3,3,5,3	12812891834437596382432676917248	(12, 47, 0, 6)
5,7,3,5,7,5,3,4	25335273679399787691624187465553268363264	(12, 47, 0, 17)
4,4,4,6,2,6,8,3	177346915755798513841369312258872878542848	(12, 47, 0, 18)
5,3,5,3,6,4,4,2	13184465697636286677523224547848192	(12, 48, 0, 9)
2,6,8,4,3,5,5,3	4653417614583634473971789534489375821824	(12, 49, 0, 15)
4,3,3,4,4,1,3,4	432254993165116745929632165888	(12, 51, 0, 2)
5,3,6,3,4,1,2,2	26464591418272453832426459136	(12, 52, 0, 0)
3,4,2,7,5,1,3,3	63541483995272161651655928385536	(12, 52, 0, 4)
6,5,6,2,5,6,2,6	376926826781274392391714952293639441567744	(12, 53, 0, 15)
4,1,3,5,7,1,2,4	1667269259351164591442866925568	(12, 54, 0, 1)
3,5,4,5,4,3,1,3	714543968293356253475514396672	(12, 55, 0, 0)
5,4,4,11,10,9,4,7	2367486399141759669716956375575565546622887525439875977216	(12, 56, 0, 32)
5,3,9,3,7,3,3,3	16349119814574226932442446612843645677568	(12, 59, 0, 10)
4,3,7,2,9,6,4,6	94249422256177317994371148676167661445689683968	(12, 59, 0, 18)
3,3,4,5,3,1,3,8	173634184295285569594549998391296	(12, 60, 0, 0)
1,3,6,4,4,3,6,4	178669575639848851112791948344643584	(12, 61, 0, 3)
6,4,6,2,6,2,5,2	61283664444468155931687638282212749312	(12, 61, 0, 6)
4,7,7,5,10,3,5,7	2618531698543374425837613623669966137945596489682944	(12, 63, 0, 21)
5,6,6,7,6,8,9,8	56583851473823777967924992793884298274866394545558736896	(12, 65, 0, 25)
8,8,8,9,10,5,9,6	1548629134515748161222514732186748518393198694755674586696381616521323491328	(12, 65, 0, 48)
11,4,7,6,4,8,3,5	44337887952973554274746758417729952222622916235264	(12, 77, 0, 11)
6,7,5,3,6,7,5,4	117743652672845453362934492381788692892631371776	(12, 84, 0, 4)
1,0,0,0,0,0,1,1	8192	(13, 0, 0, 0)
0,1,2,1,0,1,0,0	57344	(13, 0, 0, 1)
1,0,0,0,2,0,1,3	19668992	(13, 0, 0, 4)
1,1,2,0,1,1,1,1	137682944	(13, 0, 0, 5)
1,0,3,1,4,1,0,0	6746464256	(13, 0, 0, 7)
4,0,2,1,0,2,0,2	47225249792	(13, 0, 0, 8)
1,2,4,1,0,4,0,1	793714773254144	(13, 0, 0, 13)
6,1,2,0,2,3,0,1	272244167226171392	(13, 0, 0, 16)
0,3,2,3,2,5,2,3	93379749358576787456	(13, 0, 0, 19)
5,3,3,4,6,4,1,1	26377467951621568322253676544	(13, 0, 0, 29)
1,0,1,1,1,0,2,1	8429568	(13, 1, 0, 3)
1,0,1,1,1,0,2,1	1286491815	(0, 7, 1, 6)
2,1,2,0,0,0,2,1	2891341824	(13, 1, 0, 6)
0,1,2,1,2,3,0,1	141675749376	(13, 1, 0, 8)
2,0,3,0,1,1,0,2	6942111719424	(13, 1, 0, 10)
3,3,3,0,1,1,1,1	2381144319762432	(13, 1, 0, 13)
3,1,1,3,0,4,0,3	5717127511749599232	(13, 1, 0, 17)
7,2,4,1,8,5,4,1	65168937267846843722441278626226176	(13, 1, 0, 36)
4,4,3,6,4,6,6,4	22352945482871467396797358568795578368	(13, 1, 0, 39)
3,5,7,7,1,7,12,4	742853885258343774984119542184855878357788473991168	(13, 1, 0, 55)
1,1,2,0,2,0,0,2	1239146496	(13, 2, 0, 5)
3,2,2,1,1,2,1,3	7143432959287296	(13, 2, 0, 13)
2,2,1,3,2,3,2,2	17151382535248797696	(13, 2, 0, 17)
7,1,1,1,6,2,4,2	288263286269926542876672	(13, 2, 0, 22)
2,0,1,0,0,0,1,0	221184	(13, 3, 0, 0)
1,0,1,1,0,0,3,0	1548288	(13, 3, 0, 1)
0,2,2,0,0,2,2,1	3717439488	(13, 3, 0, 5)
2,1,2,2,0,0,1,1	182154534912	(13, 3, 0, 7)
7,4,0,3,2,1,1,0	2521253232681573261312	(13, 3, 0, 19)
1,1,0,2,2,0,0,0	663552	(13, 4, 0, 0)
0,0,4,0,2,0,1,0	4644864	(13, 4, 0, 1)
1,2,0,2,0,0,2,1	1593188352	(13, 4, 0, 4)
1,1,2,1,1,0,1,0	11152318464	(13, 4, 0, 5)
4,3,1,3,0,0,1,0	3825245233152	(13, 4, 0, 8)
4,2,4,1,2,2,1,2	154362442817239179264	(13, 4, 0, 17)
1,2,1,1,0,0,0,2	13934592	(13, 5, 0, 1)
1,0,3,1,0,1,0,1	97542144	(13, 5, 0, 2)
1,3,1,3,1,0,0,2	33456955392	(13, 5, 0, 5)
1,1,3,0,1,2,2,1	234198687744	(13, 5, 0, 6)
0,1,2,3,2,2,0,2	11475735699456	(13, 5, 0, 8)
2,3,3,3,1,1,1,1	27553241414393856	(13, 5, 0, 12)
2,3,1,5,5,0,1,2	66155332635959648256	(13, 5, 0, 16)
1,3,1,5,4,0,4,3	158838953658939115462656	(13, 5, 0, 20)
0,0,0,1,1,1,1,2	5971968	(13, 6, 0, 0)
4,1,1,0,2,0,0,1	292626432	(13, 6, 0, 2)
0,2,1,1,2,0,2,1	14338695168	(13, 6, 0, 4)
3,0,4,0,1,1,1,1	4918172442624	(13, 6, 0, 7)
3,1,2,2,2,1,3,1	82659724243181568	(13, 6, 0, 12)
5,1,3,3,0,2,3,0	28352285415411277824	(13, 6, 0, 15)
5,1,3,3,0,2,3,0	23575211827185844224	(38, 6, 0, 6)
2,4,0,4,3,1,2,2	1389261985355152613376	(13, 6, 0, 17)
6,6,5,7,3,8,1,0	5431765752337766577421758132217325543424	(13, 6, 0, 39)
2,1,1,1,0,0,1,0	125411328	(13, 7, 0, 1)
1,0,0,0,1,3,2,2	877879296	(13, 7, 0, 2)
2,1,2,2,0,4,1,0	14754517327872	(13, 7, 0, 7)
0,1,3,6,4,1,3,4	168185196531184751955594141696	(13, 7, 0, 26)
4,3,0,2,3,5,4,5	1177296375718293263689158991872	(13, 7, 0, 27)
1,1,1,1,0,3,0,0	53747712	(13, 8, 0, 0)
1,3,1,0,1,1,1,1	376233984	(13, 8, 0, 1)
1,3,1,0,1,1,1,1	339738624	(22, 4, 0, 0)
1,3,0,0,2,1,3,0	2633637888	(13, 8, 0, 2)
1,1,2,2,2,0,1,0	18435465216	(13, 8, 0, 3)
1,1,2,2,2,0,1,0	268435456	(28, 0, 0, 0)
1,2,2,2,3,0,1,1	44263551983616	(13, 8, 0, 7)
1,3,2,1,1,2,3,1	743937518188634112	(13, 8, 0, 12)
2,1,3,2,2,4,3,2	4288651748791356117491712	(13, 8, 0, 20)
6,4,6,1,4,5,7,4	6983698824434271313827974741422275698688	(13, 8, 0, 38)
0,2,2,1,2,2,1,1	387144769536	(13, 9, 0, 4)
1,2,1,4,2,0,0,4	929534591655936	(13, 9, 0, 8)
3,2,0,2,4,1,3,1	15622687881961316352	(13, 9, 0, 13)
0,0,2,1,2,0,1,3	165919186944	(13, 10, 0, 3)
1,2,2,2,1,2,2,2	398371967852544	(13, 10, 0, 7)
3,2,3,2,2,1,1,2	136641584973422592	(13, 10, 0, 10)
3,2,3,2,2,1,1,2	325842469914673152	(45, 3, 0, 3)
1,2,2,3,2,5,2,2	787711545696371531784192	(13, 10, 0, 18)
2,0,2,1,0,0,2,0	1451188224	(13, 11, 0, 0)
3,2,6,0,1,2,3,1	2869473284441874432	(13, 11, 0, 11)
4,2,4,2,2,3,3,1	48227237491614583578624	(13, 11, 0, 16)
5,2,1,3,4,5,0,2	115793597217366615172276224	(13, 11, 0, 20)
1,2,2,2,2,1,0,0	4353564672	(13, 12, 0, 0)
3,1,2,0,2,1,1,2	1493272682496	(13, 12, 0, 3)
2,0,2,1,0,0,2,1	91424858112	(13, 13, 0, 1)
2,4,1,1,2,1,1,0	31358726332416	(13, 13, 0, 4)
3,0,0,5,2,1,5,4	25825259559976869888	(13, 13, 0, 11)
3,2,3,2,4,2,3,0	1265437718438866624512	(13, 13, 0, 13)
2,2,3,1,1,3,0,0	274274574336	(13, 14, 0, 1)
1,2,6,1,1,0,0,1	13439454142464	(13, 14, 0, 3)
0,6,0,4,3,2,1,3	3796313155316599873536	(13, 14, 0, 13)
1,2,2,4,3,1,2,6	9114947885915156296359936	(13, 14, 0, 17)
4,1,2,1,1,1,2,2	282228536991744	(13, 15, 0, 4)
2,2,1,3,1,0,2,3	13829198312595456	(13, 15, 0, 6)
4,1,3,3,4,4,1,2	79722576261648597344256	(13, 15, 0, 14)
2,4,1,1,1,1,2,0	352638738432	(13, 16, 0, 0)
2,1,0,0,1,2,3,2	17279298183168	(13, 16, 0, 2)
4,0,1,1,4,2,1,3	5926799276826624	(13, 16, 0, 5)
0,2,3,1,2,3,3,2	41487594937786368	(13, 16, 0, 6)
1,3,3,0,3,1,6,3	34166818397849398861824	(13, 16, 0, 13)
3,1,1,2,4,0,3,0	362865261846528	(13, 17, 0, 3)
2,4,1,1,1,2,2,3	871239493693513728	(13, 17, 0, 7)
4,5,3,3,3,4,4,1	1418738238567132631175125496143872	(13, 17, 0, 25)
0,2,2,1,1,2,4,0	3173748645888	(13, 18, 0, 0)
1,2,1,4,2,0,2,0	155513683648512	(13, 18, 0, 2)
0,4,3,1,2,0,0,3	53341193491439616	(13, 18, 0, 5)
2,1,2,2,2,1,0,2	9521245937664	(13, 19, 0, 0)
1,1,2,1,5,1,2,0	66648721563648	(13, 19, 0, 1)
2,2,0,3,3,3,2,0	3265787356618752	(13, 19, 0, 3)
3,2,4,4,1,1,1,0	7841155443241623552	(13, 19, 0, 7)
5,3,2,1,2,0,4,1	18826614219223138148352	(13, 19, 0, 11)
1,4,3,3,4,4,4,1	6457528677193536384884736	(13, 19, 0, 14)
3,2,0,1,1,2,2,2	28563737812992	(13, 20, 0, 0)
3,2,0,1,1,2,2,2	28373629921875	(0, 2, 7, 9)
1,2,2,2,1,1,4,3	68581534488993792	(13, 20, 0, 4)
7,2,2,0,1,3,1,5	493992792924222283776	(13, 21, 0, 8)
4,1,4,4,4,4,5,1	47862472854617968815154171256832	(13, 21, 0, 21)
3,6,2,4,3,6,2,3	114917797323937743125185165187653632	(13, 21, 0, 25)
2,0,2,2,1,1,2,3	1799515482218496	(13, 22, 0, 1)
2,2,1,1,3,4,5,1	1481978378772666851328	(13, 22, 0, 8)
6,3,4,2,0,4,5,1	174353274284225482391887872	(13, 22, 0, 14)
9,5,5,4,5,6,5,6	1636737934147672549349795251529282268237624188928	(13, 22, 0, 40)
0,1,4,4,3,0,3,1	5398546446655488	(13, 23, 0, 1)
2,1,1,2,2,2,4,1	37789825126588416	(13, 23, 0, 2)
2,1,1,2,2,2,4,1	62978837518614528	(17, 5, 0, 11)
3,0,1,2,2,2,4,1	264528775886118912	(13, 23, 0, 3)
5,3,0,2,3,1,1,0	2313662762852352	(13, 24, 0, 0)
0,3,2,1,5,0,0,4	16195639339966464	(13, 24, 0, 1)
1,3,2,2,2,3,1,2	113369475379765248	(13, 24, 0, 2)
1,4,0,3,4,3,2,1	793586327658356736	(13, 24, 0, 3)
3,5,3,5,1,4,3,4	76889793959343437734822551552	(13, 24, 0, 16)
6,3,3,3,4,2,2,2	1614685673146212192431273582592	(13, 25, 0, 17)
1,2,5,1,3,2,2,4	49995938642476474368	(13, 26, 0, 4)
4,5,5,2,4,4,2,5	244242198977115494863731735923613696	(13, 27, 0, 22)
1,3,2,2,2,2,4,0	1311846786537283584	(13, 28, 0, 1)
4,2,4,0,2,2,3,3	449963447782288269312	(13, 28, 0, 4)
3,2,2,3,6,3,3,2	7562535666876918942326784	(13, 28, 0, 9)
3,3,3,2,3,3,5,3	52937749668138432596287488	(13, 28, 0, 10)
2,3,6,3,3,4,2,6	43596513174947729195644386729984	(13, 28, 0, 17)
7,3,7,5,2,4,3,4	251325222747451844214779956265398493184	(13, 28, 0, 25)
5,0,2,4,1,3,3,1	27548782517282955264	(13, 29, 0, 2)
2,2,3,2,6,1,4,2	66144626823996375588864	(13, 29, 0, 6)
4,5,4,8,5,4,3,5	753975668242355532644339868796195479552	(13, 29, 0, 25)
3,3,6,3,9,3,2,9	4346519686259199416943623119976176496716849152	(13, 29, 0, 33)
2,1,3,3,3,2,4,1	82646347551848865792	(13, 30, 0, 2)
3,6,7,4,2,2,2,1	163418833225543341424739475456	(13, 30, 0, 13)
3,3,0,3,2,2,5,1	1735573298588826181632	(13, 31, 0, 3)
3,2,1,0,3,4,2,3	743817127966639792128	(13, 32, 0, 2)
4,1,5,2,2,0,2,1	45539824161222844416	(13, 33, 0, 0)
2,5,2,1,1,1,3,4	2231451383899919376384	(13, 33, 0, 2)
2,4,3,1,4,1,3,1	136619472483668533248	(13, 34, 0, 0)
2,1,2,4,3,1,1,4	6694354151699758129152	(13, 34, 0, 2)
1,6,2,4,1,1,2,2	33198531813531453579264	(13, 39, 0, 0)
3,3,3,1,3,4,2,6	191382929397177937125194686464	(13, 39, 0, 8)
9,4,12,7,5,7,7,9	1218497937425598256648819324674455428797125932894477993458622464	(13, 39, 0, 48)
3,3,5,4,5,4,3,6	7946958273465136879951619845162113441792	(13, 40, 0, 20)
4,4,3,2,2,3,5,1	18823567538272334179442688	(13, 43, 0, 1)
0,4,4,4,2,1,7,4	45195385659391874364841893888	(13, 43, 0, 5)
4,12,5,2,6,1,1,6	38299733453363246699356292464933134336	(13, 44, 0, 15)
5,6,11,3,3,3,4,5	94624432162149384829583937496345284751417344	(13, 45, 0, 22)
4,3,5,5,2,4,4,4	59793495227375449784685825613824	(13, 46, 0, 7)
3,4,3,5,6,3,5,2	25625783668875192764865353834496	(13, 47, 0, 6)
4,4,4,1,3,2,7,3	8789643798424191118348816365232128	(13, 47, 0, 9)
3,4,6,2,2,4,2,2	1614424371139137144186517291573248	(13, 49, 0, 7)
2,4,8,4,0,5,2,2	4843273113417411432559551874719744	(13, 50, 0, 7)
6,2,7,5,7,3,4,3	251284551187516261594476634862426294378496	(13, 52, 0, 15)
6,1,7,5,2,5,4,4	2825773795111594778446842624442111598592	(13, 55, 0, 11)
3,6,7,3,7,7,7,4	6981438685642764295879344346382789736717754368	(13, 56, 0, 18)
3,6,2,4,4,2,5,5	216168128551915893938933468367593472	(13, 57, 0, 5)
6,6,4,4,5,1,7,5	32698239629148453864884893225687291355136	(13, 59, 0, 10)
6,9,5,5,3,4,7,6	188498844512354635988742297352335322891379367936	(13, 59, 0, 18)
6,5,4,4,6,3,6,2	122567328888936311863375276564425498624	(13, 61, 0, 6)
8,4,6,6,10,5,10,6	19898912247515352686614722593414869132878791861874164166116268515328	(13, 62, 0, 40)
6,6,5,4,4,4,2,6	5127426249171313317348596354292189469925376	(13, 76, 0, 3)
6,2,4,5,8,7,7,3	6783584927653647518852192976728566668711272448	(13, 79, 0, 5)
7,6,6,7,3,10,13,2	81875275877715788538227711218763844112914553312136481781131648589824	(13, 81, 0, 30)
11,3,8,4,8,8,10,10	84877995962962839626919419277274994688458847218626422343582752768	(13, 96, 0, 18)
11,17,5,7,4,4,7,11	9359558321138977399644813134122928243217495592379863533235913932388622336	(13, 104, 0, 23)
9,11,9,12,11,9,12,7	57538272215344952339261763817388668565493664736692598287651913387472465591838427455488	(13, 168, 0, 2)
1,0,0,1,1,1,0,1	5619712	(14, 0, 0, 3)
0,3,1,0,0,1,1,2	39337984	(14, 0, 0, 4)
1,1,0,2,1,1,3,0	275365888	(14, 0, 0, 5)
2,0,0,1,2,1,0,1	1927561216	(14, 0, 0, 6)
3,1,1,1,0,0,1,2	13492928512	(14, 0, 0, 7)
3,4,0,2,1,1,0,1	32396521357312	(14, 0, 0, 11)
2,3,7,2,0,1,3,0	544488334452342784	(14, 0, 0, 16)
0,3,3,0,2,0,4,2	3811418341166399488	(14, 0, 0, 17)
2,1,2,0,5,2,3,3	26679928388164796416	(14, 0, 0, 18)
1,1,2,3,1,4,2,3	186759498717153574912	(14, 0, 0, 19)
5,9,6,7,9,4,4,4	3466651464538937616592557863529327432336346211958784	(14, 0, 0, 56)
1,0,1,1,0,0,0,1	49152	(14, 1, 0, 0)
0,1,0,1,2,0,1,1	16859136	(14, 1, 0, 3)
1,1,1,1,2,1,3,0	5782683648	(14, 1, 0, 6)
2,2,1,2,0,1,2,1	283351498752	(14, 1, 0, 8)
2,2,1,2,0,1,2,1	219818115234375	(0, 1, 15, 4)
2,3,3,0,0,0,5,0	13884223438848	(14, 1, 0, 10)
3,1,3,1,3,1,3,1	4762288639524864	(14, 1, 0, 13)
2,8,1,1,2,1,1,0	233352143336718336	(14, 1, 0, 15)
2,1,2,1,0,1,0,0	7225344	(14, 2, 0, 2)
4,0,1,0,0,1,1,3	2478292992	(14, 2, 0, 5)
2,0,2,3,2,1,3,2	14286865918574592	(14, 2, 0, 13)
3,1,2,4,4,8,3,1	67827774732741175685795168256	(14, 2, 0, 28)
4,3,3,4,4,1,5,3	162854487133311562821594198982656	(14, 2, 0, 32)
8,6,4,6,1,6,6,2	2254115728383724515227839232794483713785856	(14, 2, 0, 44)
1,1,2,0,1,0,1,0	442368	(14, 3, 0, 0)
0,1,2,0,1,3,2,1	7434878976	(14, 3, 0, 5)
1,1,3,1,1,2,1,0	17851144421376	(14, 3, 0, 9)
3,2,1,2,3,0,1,2	6122942536531968	(14, 3, 0, 12)
1,3,6,2,6,2,6,6	488563461399934688464782596947968	(14, 3, 0, 32)
4,3,5,3,2,5,3,6	3419944229799542819253478178635776	(14, 3, 0, 33)
1,6,4,8,5,5,5,1	6762347185151173545683517698383451141357568	(14, 3, 0, 44)
9,5,14,5,5,7,6,13	125523472348942976798891191412394415691618992217149994238449645824773144576	(14, 3, 0, 81)
2,0,0,0,0,1,2,2	9289728	(14, 4, 0, 1)
1,1,2,2,2,0,1,1	156132458496	(14, 4, 0, 6)
2,4,2,3,1,0,1,0	53553433264128	(14, 4, 0, 9)
7,0,2,0,1,1,1,2	2624118229942272	(14, 4, 0, 11)
3,2,0,1,1,3,3,1	128581793267171328	(14, 4, 0, 13)
7,5,4,0,6,8,6,3	2898148793636217233864364727878621917724672	(14, 4, 0, 43)
1,2,0,0,0,0,1,1	3981312	(14, 5, 0, 0)
0,2,2,1,1,2,3,1	468397375488	(14, 5, 0, 6)
2,1,1,0,2,2,3,0	3278781628416	(14, 5, 0, 7)
3,1,1,1,0,1,1,3	22951471398912	(14, 5, 0, 8)
2,1,1,1,3,2,4,1	7872354689826816	(14, 5, 0, 11)
5,2,4,3,2,4,1,0	2223745351225147616477184	(14, 5, 0, 21)
4,2,2,3,1,4,4,3	5339212588291579427161718784	(14, 5, 0, 25)
0,2,1,0,1,0,0,2	11943936	(14, 6, 0, 0)
2,0,1,3,1,0,2,0	585252864	(14, 6, 0, 2)
1,2,3,1,1,0,4,1	9836344885248	(14, 6, 0, 7)
0,1,3,1,3,1,2,1	68854414196736	(14, 6, 0, 8)
0,4,3,1,4,0,2,1	165319448486363136	(14, 6, 0, 12)
0,3,0,4,2,2,3,5	396931995815757889536	(14, 6, 0, 16)
2,1,4,1,4,4,1,4	19449667794972136587264	(14, 6, 0, 18)
6,4,3,8,5,6,10,7	2527188917648885522495974682512879698173196388517953536	(14, 6, 0, 56)
1,0,0,4,0,2,1,1	1755758592	(14, 7, 0, 2)
2,2,1,2,1,2,0,2	4215576379392	(14, 7, 0, 6)
3,5,4,5,2,5,3,2	2354592751436586527378317983744	(14, 7, 0, 27)
4,5,6,4,3,3,1,5	5653377196199244252235341478969344	(14, 7, 0, 31)
1,0,1,1,2,2,1,1	752467968	(14, 8, 0, 1)
1,0,1,1,2,2,1,1	472696875	(0, 2, 5, 5)
2,0,0,2,2,4,0,0	5267275776	(14, 8, 0, 2)
2,1,1,0,3,2,1,1	12646729138176	(14, 8, 0, 6)
3,4,6,5,6,5,5,5	13967397648868542627655949482844551397376	(14, 8, 0, 38)
4,1,1,0,1,1,1,0	322486272	(14, 9, 0, 0)
3,4,2,1,2,3,3,5	3675987213249733814992896	(14, 9, 0, 19)
4,6,5,4,3,3,9,2	855146794828686283325874458133339881472	(14, 9, 0, 36)
0,0,1,1,2,1,2,1	967458816	(14, 10, 0, 0)
3,0,0,0,1,3,0,0	6772211712	(14, 10, 0, 1)
0,5,0,0,0,1,5,0	331838373888	(14, 10, 0, 3)
4,1,0,0,3,1,2,0	2322868617216	(14, 10, 0, 4)
2,2,3,1,2,1,3,2	273283169946845184	(14, 10, 0, 10)
4,0,0,0,2,1,4,4	1912982189627916288	(14, 10, 0, 11)
3,2,0,0,2,4,2,3	93736127291767898112	(14, 10, 0, 13)
9,3,1,7,7,6,6,6	596799715246529817265813263217327275661891858512986112	(14, 10, 0, 53)
3,0,3,2,1,0,0,1	142216445952	(14, 11, 0, 2)
1,0,1,3,2,0,0,2	995515121664	(14, 11, 0, 3)
1,2,2,2,2,2,2,1	117121358548647936	(14, 11, 0, 9)
0,2,3,2,3,2,6,1	5738946568883748864	(14, 11, 0, 11)
3,1,5,2,2,3,2,3	96454474983229167157248	(14, 11, 0, 16)
7,4,9,3,3,4,5,7	15218141639449459424197738949349181267887322251264	(14, 11, 0, 47)
9,5,5,9,4,2,7,5	5219822582331164582499824459626769174885351532183552	(14, 11, 0, 50)
1,2,2,1,3,1,1,1	426649337856	(14, 12, 0, 2)
2,1,2,2,2,0,1,3	2986545364992	(14, 12, 0, 3)
4,3,3,3,3,1,5,1	1668122561513383458171811282944	(14, 12, 0, 24)
3,0,2,0,1,1,2,1	182849716224	(14, 13, 0, 1)
3,1,2,1,3,2,1,0	62717452664832	(14, 13, 0, 4)
0,1,2,3,3,2,5,2	7378645588564819968	(14, 13, 0, 10)
1,6,1,2,4,2,2,1	361553633839676178432	(14, 13, 0, 12)
2,3,3,5,5,3,8,1	588758853718464151411366276881235968	(14, 13, 0, 30)
1,0,3,2,1,1,2,1	548549148672	(14, 14, 0, 1)
1,1,2,2,1,1,2,3	188152357994496	(14, 14, 0, 4)
4,1,1,2,2,1,2,1	64536258792112128	(14, 14, 0, 7)
0,1,4,3,1,2,3,1	451753811544784896	(14, 14, 0, 8)
2,2,1,5,1,1,2,3	154951557359861219328	(14, 14, 0, 11)
4,1,0,2,0,0,0,1	11519532122112	(14, 15, 0, 2)
0,1,2,2,1,1,2,3	3951199517884416	(14, 15, 0, 5)
1,4,4,3,3,0,2,0	1355261434634354688	(14, 15, 0, 8)
4,1,1,1,1,4,3,5	22777878931899599241216	(14, 15, 0, 13)
4,1,3,5,1,1,2,3	159445152523297194688512	(14, 15, 0, 14)
3,1,2,3,5,3,1,4	919169574711456191237528666112	(14, 15, 0, 22)
0,4,1,3,4,0,1,1	34558596366336	(14, 16, 0, 2)
1,3,1,5,1,0,3,1	11853598553653248	(14, 16, 0, 5)
2,1,0,3,1,4,3,2	82975189875572736	(14, 16, 0, 6)
1,1,2,1,5,3,2,2	9761948113671256817664	(14, 16, 0, 12)
1,5,1,1,5,4,3,3	68333636795698797723648	(14, 16, 0, 13)
1,1,2,0,2,4,0,2	6347497291776	(14, 18, 0, 0)
3,3,2,0,1,2,0,2	133297443127296	(14, 19, 0, 1)
6,2,4,3,3,4,8,4	8759289884913476864875224813192265728	(14, 19, 0, 28)
2,0,2,3,1,3,1,1	57127475625984	(14, 20, 0, 0)
2,3,0,0,0,0,5,4	399892329381888	(14, 20, 0, 1)
3,1,2,2,0,2,0,3	19594724139712512	(14, 20, 0, 3)
3,2,2,1,2,0,5,2	329328528616148189184	(14, 20, 0, 8)
3,1,1,1,1,3,2,1	171382426877952	(14, 21, 0, 0)
0,0,2,1,4,1,2,3	1199676988145664	(14, 21, 0, 1)
1,2,2,2,1,3,2,1	58784172419137536	(14, 21, 0, 3)
1,0,4,6,1,2,5,2	987985585848444567552	(14, 21, 0, 8)
4,2,3,4,3,1,3,3	116235516189483654927925248	(14, 21, 0, 14)
1,5,4,3,5,2,4,1	813648613326385584495476736	(14, 21, 0, 15)
3,3,2,1,2,3,1,1	8641273345613217792	(14, 22, 0, 5)
4,3,0,0,1,2,2,4	32391278679932928	(14, 24, 0, 1)
2,2,1,3,2,4,1,0	1587172655316713472	(14, 24, 0, 3)
1,1,1,1,1,3,2,1	13881976577114112	(14, 25, 0, 0)
6,4,6,2,3,2,3,2	3229371346292424384862547165184	(14, 25, 0, 17)
2,4,3,1,2,1,0,2	41645929731342336	(14, 26, 0, 0)
2,1,2,1,1,3,3,6	99991877284952948736	(14, 26, 0, 4)
7,5,6,6,2,6,4,2	2736652425472253414783159523778783592448	(14, 26, 0, 27)
2,3,3,3,4,1,1,1	42853661693551263744	(14, 27, 0, 3)
4,4,7,3,2,3,2,4	1424152763714959153724383299846144	(14, 27, 0, 19)
2,1,2,4,4,1,3,4	899926895564576538624	(14, 28, 0, 4)
1,3,5,2,4,5,3,3	5187899467477566394436173824	(14, 28, 0, 12)
4,3,7,2,1,4,4,4	4272458291144877461173149899538432	(14, 28, 0, 19)
10,8,5,6,4,5,7,9	4718621173793292599146979947313115232856488622249385558392832	(14, 28, 0, 51)
2,3,1,3,4,1,2,3	385682955241961373696	(14, 29, 0, 3)
5,2,1,2,1,5,2,3	132289253647992751177728	(14, 29, 0, 6)
3,6,5,2,4,3,4,4	12817374873434632383519449698615296	(14, 29, 0, 19)
2,3,3,2,4,4,0,1	3471146597177652363264	(14, 31, 0, 3)
5,5,4,1,2,1,3,3	8334222979823543324196864	(14, 31, 0, 7)
2,4,5,2,4,6,2,2	2354211711447177376564796883419136	(14, 31, 0, 17)
3,3,3,4,2,2,2,2	1487634255933279584256	(14, 32, 0, 2)
3,2,1,4,1,3,3,1	637557538257119821824	(14, 33, 0, 1)
4,2,2,3,2,7,3,2	25727746338715278241795719168	(14, 33, 0, 10)
5,4,4,7,3,6,2,2	7267451553237436561455527979114872832	(14, 33, 0, 20)
8,4,6,7,7,8,5,4	9746151222974866778236246183113218145365678715557299175424	(14, 33, 0, 45)
3,1,3,2,3,4,0,2	1912672614771359465472	(14, 34, 0, 1)
3,3,5,0,1,2,5,1	281162874371389841424384	(14, 35, 0, 3)
9,5,8,2,6,2,3,2	22434622944843966665213214871527612432384	(14, 35, 0, 23)
4,3,4,2,2,1,3,1	843488623114169524273152	(14, 36, 0, 3)
1,1,5,3,5,3,5,2	14176513288679847194458865664	(14, 36, 0, 8)
3,2,6,5,3,1,2,2	694649151145312512528484417536	(14, 36, 0, 10)
4,6,3,4,3,3,2,5	2144381929585579726175431396933632	(14, 38, 0, 13)
6,3,3,2,3,4,2,0	68322578472247731466125312	(14, 40, 0, 3)
4,2,6,3,6,7,7,5	38161293629179587297527678496468468747485184	(14, 40, 0, 24)
3,2,3,5,5,4,0,1	597573572643566164426752	(14, 41, 0, 0)
5,3,1,5,3,2,2,3	263529945535812678512197632	(14, 43, 0, 2)
3,2,4,5,2,3,2,7	1519197693554798464899795421151232	(14, 43, 0, 10)
2,4,4,5,5,9,4,2	429135746767117391517387471638754125856768	(14, 43, 0, 20)
2,6,4,4,7,5,4,4	3753373878429598176536916661563447164928	(14, 44, 0, 17)
